district,Zone,Geographical Region,Disaster,region,village,Date,Source,Data Cards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses USD,Losses Local,Education centers,Hospitals,Damages in crops Ha.,Region
Lamjung,Gandaki,Hill,FIRE,Western Region,JITA,04/09/77,Gorkhapatra 1977-4-13Y-76N-331,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kaski,Gandaki,Hill,FIRE,Western Region,POKHARA_SMP,03/26/76,Gorkhapatra 1976-3-26 Y75 N325,1,0,0,0,4,0,0,0,0,0,0,20000.0,0,0,0.0,Western
Sunsari,Kosi,Terai,FIRE,Eastern Region,,04/01/76,Gorkhapatra 1976-4-2 Y75 N327,1,0,0,0,20,0,0,0,0,0,0,65000.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,FIRE,Eastern Region,,04/01/76,Gorkhapatra 1976-4-1 Y75 N327,1,1,0,0,4,0,0,0,0,0,0,15000.0,0,0,0.0,Eastern
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Mouwahi,04/01/76,Gorkhapatra 1976-4-2 Y75 N327,1,0,0,0,20,0,0,96,0,0,0,30000.0,0,0,0.0,Eastern
Panchthar,Mechi,Hill,FIRE,Eastern Region,PHIDIM,03/23/76,Gorkhapatra 1976-4-2 Y75 N327,1,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kailali,Seti,Terai,EPIDEMIC,Far Western Region,DHANGADHI MUNICIPALITY,04/04/76,Gorkhapatra 1976-4-4 Y75 N329,1,0,20,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Lalitpur,Bagmati,Hill,EPIDEMIC,Central Region,Lalitpur Municipality,04/03/76,Gorkhapatra 1976-4-4 Y75 N329,1,6,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Saptari,Sagarmatha,Terai,DROUGHT,Eastern Region,RAJBIRAJ MUNICIPALITY,07/03/77,Gorkhapatra 1977-7-4 Y-77 N-60,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dang,Rapti,Terai,FIRE,Mid-Western Region,,03/29/76,Gorkhapatra 1976-4-5 Y75 N330,1,0,0,0,35,0,0,150,0,0,0,0.0,0,0,0.0,Mid-Western
Dhankuta,Kosi,Hill,FIRE,Eastern Region,BASANTATAR,04/16/77,Gorkhapatra 1977-4-17Y-76N-334,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,04/17/77,Gorkhapatra 1977-4-18Y-76N-335,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kalikot,Karnali,Mountain,EPIDEMIC,Mid-Western Region,RANCHULI,07/03/77,Gorkhapatra 1977-07-04Y-77N-60,1,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Tanahu,Gandaki,Hill,FIRE,Western Region,VYAS_NP_(DAMAULI),04/15/77,Gorkhapatra 1977-4-18Y-76N-335,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Western
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Bastipur,06/03/77,Gorkhapatra 1997-07-04Y-77N-60,1,0,0,0,10,0,0,18,0,0,0,0.0,0,0,0.0,Eastern
Dang,Rapti,Terai,FLOOD,Mid-Western Region,HALWAR,07/15/77,Gorkhapatra 1977-07-17Y-77N-73,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,07/18/77,Gorkhapatra 1977-07-20Y-77N-76,1,0,3,50,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sindhupalchok,Bagmati,Mountain,LANDSLIDE,Central Region,Mahankal,07/27/77,Gorkhapatra 1977-07-28Y-77N-84,1,2,0,0,2,0,0,0,0,0,0,45000.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FLOOD,Eastern Region,CHANDRAGADHI,07/08/77,Gorkhapatra 1977-07-28Y-77N-84,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,67.12,Eastern
Tanahu,Gandaki,Hill,FIRE,Western Region,MIRLUNG,08/02/77,Gorkhapatra 1997-08-03Y-77N-90,1,0,0,0,1,0,0,0,0,0,0,80000.0,0,0,0.0,Western
Rasuwa,Bagmati,Mountain,LANDSLIDE,Central Region,Saramthali,09/12/77,Gorkhapatra 1997-08-13Y-77N-99,1,5,0,4,1,0,0,0,0,0,0,0.0,0,0,1.27,Central
Taplejung,Mechi,Mountain,LANDSLIDE,Eastern Region,SADEWA,08/12/77,Gorkhapatra 1977-08-13Y-77N-99,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bardiya,Bheri,Terai,FIRE,Mid-Western Region,DEUDAKALA,04/22/77,Gorkhapatra 1977-4-23Y-76N-340,1,0,0,0,178,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Nawalparasi,Lumbini,Terai,LANDSLIDE,Western Region,SUKRAULI,08/05/77,Gorkhapatra 1977-08-13Y-77N-99,1,0,0,0,0,0,0,2000,0,1000,0,0.0,0,0,0.0,Western
Sarlahi,Janakpur,Terai,STRONG WIND,Central Region,,04/04/76,Gorkhapatra 1976-4-5 Y75 N330,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5000.0,Central
Sindhupalchok,Bagmati,Mountain,LANDSLIDE,Central Region,Kiul,08/12/77,Gorkhapatra 1977-08-13Y-77N-99,1,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Surkhet,Bheri,Hill,FLOOD,Mid-Western Region,SALKOF,04/22/77,Gorkhapatra 1977-4-23Y-76N-340,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Jhapa,Mechi,Terai,FIRE,Eastern Region,KECHANA,03/29/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,16,0,0,0,0,0,0,300000.0,0,0,0.0,Eastern
Sindhupalchok,Bagmati,Mountain,LANDSLIDE,Central Region,,08/12/77,Gorkhapatra 1977-08-13Y-77N-99,1,2,0,0,0,0,0,0,0,0,0,76000.0,0,0,0.0,Central
Sindhupalchok,Bagmati,Mountain,LANDSLIDE,Central Region,Mahankal,08/12/77,Gorkhapatra 1977-08-13Y-77N-99,1,3,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FIRE,Eastern Region,CHANDRAGADHI,03/29/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,5,0,0,0,0,0,0,34000.0,0,0,0.0,Eastern
Sindhupalchok,Bagmati,Mountain,LANDSLIDE,Central Region,Sangachok,08/12/77,Gorkhapatra 1977-08-13Y-77N-99,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Rolpa,Rapti,Hill,FLOOD,Mid-Western Region,KARETI,08/12/77,Gorkhapatra 1977-08-13Y-77N-99,1,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Udayapur,Sagarmatha,Hill,FLOOD,Eastern Region,Tapeshwari,08/12/77,Gorkhapatra 1977-08-16Y-77N-102,1,0,0,0,0,80,0,480,0,0,0,0.0,0,0,0.0,Eastern
Mahottari,Janakpur,Terai,FIRE,Central Region,Phulkaha,04/02/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,42,0,0,252,0,0,0,70000.0,0,0,0.0,Central
Saptari,Sagarmatha,Terai,FLOOD,Eastern Region,RAJBIRAJ MUNICIPALITY,08/19/77,Gorkhapatra 1977-08-22Y-77N-108,1,0,0,0,2,15,0,54,0,0,0,500000.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,FLOOD,Eastern Region,BISHARIYA,08/19/77,Gorkhapatra 1977-08-23Y-77N-108,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,203.16,Eastern
Mahottari,Janakpur,Terai,FIRE,Central Region,Loharpatti,04/02/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,2,0,5,0,0,30,0,0,0,0.0,0,0,0.0,Central
Rautahat,Narayani,Terai,FLOOD,Central Region,INARWARI,08/19/77,Gorkhapatra 1977-08-23Y-77N-108,1,0,0,0,49,0,0,294,0,0,0,0.0,0,0,0.0,Central
Palpa,Lumbini,Hill,STRUCT.COLLAPSE,Western Region,TANSEN  N.P.,08/26/77,Gorkhapatra 1977-08-31Y-77N-117,1,6,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Western
Palpa,Lumbini,Hill,LANDSLIDE,Western Region,RINGNERAHA,08/26/77,Gorkhapatra 1977-08-31Y-77N-117,1,7,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Western
Palpa,Lumbini,Hill,LANDSLIDE,Western Region,JHADEWA,08/26/77,Gorkhapatra 1977-08-31Y-77-N-117,1,5,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Tanahu,Gandaki,Hill,FIRE,Western Region,,03/29/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,4,0,0,0,0,0,0,7000.0,0,0,0.0,Western
Kathmandu,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,KATHMANDU METROPOLITAN CITY,08/29/77,Gorkhapatra 1977-08-31Y-77N-117,1,0,2,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sindhupalchok,Bagmati,Mountain,STRUCT.COLLAPSE,Central Region,Kubinde,09/05/77,Gorkhapatra 1977-09-06Y-77N-124,1,1,3,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Udayapur,Sagarmatha,Hill,FLOOD,Eastern Region,Sundarpur,07/19/77,Gorkhapatra 1977-09-09Y-77N-127,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,135.44,Eastern
Solukhumbu,Sagarmatha,Mountain,FLOOD,Eastern Region,Chaulakharka,09/02/77,Gorkhapatra 1977-09-11Y-77N-129,1,4,0,0,3,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Tanahu,Gandaki,Hill,FIRE,Western Region,,03/28/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0.0,Western
Lalitpur,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,Lalitpur Municipality,09/08/77,Gorkhapatra 1977-09-11Y-77N-129,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,KATHMANDU METROPOLITAN CITY,09/11/77,Gorkhapatra 1977-09-12Y-77N-130,1,0,0,0,1,0,0,0,0,0,0,50000.0,0,0,0.0,Central
Dang,Rapti,Terai,FLOOD,Mid-Western Region,DURUWA,09/12/77,Gorkhapatra 1977-09-13Y-77N-131,1,0,0,0,1,0,0,0,0,0,0,600000.0,0,0,203.16,Mid-Western
Sindhupalchok,Bagmati,Mountain,FLOOD,Central Region,Sipapokhare,08/12/77,Gorkhapatra 1977-08-13Y-77N-99,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,541.7,Central
Dang,Rapti,Terai,FIRE,Mid-Western Region,,03/29/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Chitawan,Narayani,Terai,THUNDERSTORM,Central Region,BHARATPUR N.P.,09/13/77,Gorkhapatra 1977-09-18Y-77N-136,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Taplejung,Mechi,Mountain,LANDSLIDE,Eastern Region,DHUNGESANGU,09/15/77,Gorkhapatra 1977-09-19Y-77N-137,1,18,0,0,8,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bajura,Seti,Mountain,FIRE,Far Western Region,Baddhu,03/11/76,Gorkhapatra 1976-4-6 Y75 N331,1,4,0,0,51,0,0,0,0,0,0,150000.0,0,0,0.0,Far-Western
Taplejung,Mechi,Mountain,LANDSLIDE,Eastern Region,NIRAGHUDIN,09/15/77,Gorkhapatra 1977-09-19Y-77N-137,1,7,0,0,3,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Taplejung,Mechi,Mountain,LANDSLIDE,Eastern Region,THECHAMBU,09/15/77,Gorkhapatra 1977-09-18Y-77N-137,1,2,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,EPIDEMIC,Eastern Region,Dharan Municiplality,09/21/77,Gorkhapatra 1977-09-22Y-77N-140,1,0,0,0,0,0,0,122,0,0,0,0.0,0,0,0.0,Eastern
Dang,Rapti,Terai,FLOOD,Mid-Western Region,,09/21/77,Gorkhapatra 1977-09-22Y-77 N-140,1,0,0,0,0,180,0,180,0,0,0,0.0,0,0,0.0,Mid-Western
Baglung,Dhawalagiri,Hill,PLAGUE,Western Region,RIGHA,09/21/77,Gorkhapatra 1977-09-23Y-77N-141,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Morang,Kosi,Terai,FIRE,Eastern Region,Banigama,04/02/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,8,0,0,0,0,0,0,25000.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,KIRTIPUR MUNICIPALITY,09/22/77,Gorkhapatra 1977-09-23Y-77N-141,1,3,2,0,1,0,0,0,0,0,0,70000.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,EPIDEMIC,Central Region,Thadhi Jhijha,09/23/77,Gorkhapatra 1977-09-25Y-77N-143,1,6,0,0,0,0,0,30,0,0,0,0.0,0,0,0.0,Central
Dhankuta,Kosi,Hill,EPIDEMIC,Eastern Region,DHANKUTA  MUNICIPALITY,09/28/77,Gorkhapatra 1977-09-29Y-77N-146,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,Amardaha,03/28/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,EPIDEMIC,Central Region,Janakpur Municipality,09/27/77,Gorkhapatra 1977-09-29Y-77N-147,1,0,0,0,0,0,0,276,0,0,0,0.0,0,0,0.0,Central
Banke,Bheri,Terai,PLAGUE,Mid-Western Region,BHAWANIAPUR,10/02/77,Gorkhapatra 1977-10-03Y-77N-151,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Chitawan,Narayani,Terai,DROUGHT,Central Region,,10/05/77,Gorkhapatra 1977-10-05Y-77N-155,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10225.0,Central
Kathmandu,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,KATHMANDU METROPOLITAN CITY,10/21/77,Gorkhapatra 1977-10-09Y-77N-157,1,0,3,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Central
Morang,Kosi,Terai,FIRE,Eastern Region,,04/05/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,1,0,0,0,0,0,0,300.0,0,0,0.0,Eastern
Lalitpur,Bagmati,Hill,EPIDEMIC,Central Region,Lalitpur Municipality,10/08/77,Gorkhapatra 1977-10-10Y-77N-158,1,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Bhaktapur,Bagmati,Hill,EPIDEMIC,Central Region,BHAKTAPUR NP,10/12/77,Gorkhapatra 1977-10-13Y-77N-160,1,1,0,0,0,0,0,60,0,0,0,0.0,0,0,0.0,Central
Lalitpur,Bagmati,Hill,EPIDEMIC,Central Region,Lalitpur Municipality,10/12/77,Gorkhapatra 1977-10-13Y-77N-161,1,1,0,0,0,0,0,28,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,EPIDEMIC,Central Region,KATHMANDU METROPOLITAN CITY,10/12/77,Gorkhapatra 1977-10-13Y-77N-160,1,3,0,0,0,0,0,56,0,0,0,0.0,0,0,0.0,Central
Syangja,Gandaki,Hill,FIRE,Western Region,,04/05/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,1,0,0,0,0,0,0,50000.0,0,0,0.0,Western
Sunsari,Kosi,Terai,EPIDEMIC,Eastern Region,Dharan Municiplality,10/12/77,Gorkhapatra 1977-10-13Y-77N-161,1,0,0,0,0,0,0,17,0,0,0,0.0,0,0,0.0,Eastern
Gulmi,Lumbini,Hill,FIRE,Western Region,GAUNDAKOT,10/18/77,Gorkhapatra 1977-10-19Y-77N-167,1,0,0,0,1,0,0,0,0,0,0,9000.0,0,0,0.0,Western
Bhaktapur,Bagmati,Hill,HAIL STORM,Central Region,BAGESWORI,10/18/77,Gorkhapatra 1977-10-24Y-77N-178,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kaski,Gandaki,Hill,HAIL STORM,Western Region,PARCHE,10/23/77,Gorkhapatra 1977-10-24Y-77N-170,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Gulmi,Lumbini,Hill,FIRE,Western Region,BALETAKSAR,10/23/77,Gorkhapatra 1977-10-27Y-77N-173,1,0,0,0,1,0,0,5,0,0,0,4000.0,0,0,0.0,Western
Rupandehi,Lumbini,Terai,FIRE,Western Region,,04/05/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,3,0,0,0,0,0,0,100000.0,0,0,0.0,Western
Myagdi,Dhawalagiri,Hill,HAIL STORM,Western Region,BABIYACHAUR,10/18/77,Gorkhapatra 1977-10-29Y-77N-174,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,HARIPUR,03/29/76,Gorkhapatra 1976-4-6 Y75 N331,1,0,0,0,50,0,0,270,0,0,0,150000.0,0,0,0.0,Eastern
Myagdi,Dhawalagiri,Hill,HAIL STORM,Western Region,,10/18/77,Gorkhapatra 1977-10-29Y-77N-174,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Parbat,Dhawalagiri,Hill,HAIL STORM,Western Region,MALLAH,10/18/77,Gorkhapatra 1977-10-29Y-77N-174,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Morang,Kosi,Terai,EPIDEMIC,Eastern Region,Sijuwa,04/06/76,Gorkhapatra 1976-4-7 Y75 N332,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Baglung,Dhawalagiri,Hill,HAIL STORM,Western Region,LEKHANI,10/19/77,Gorkhapatra 1977-10-20Y-77N-176,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Surkhet,Bheri,Hill,BOAT CAPSIZE,Mid-Western Region,,04/22/77,Gorkhapatra 1977-4-24Y-76N-341,1,3,0,0,0,0,0,3,0,0,0,0.0,0,0,0.0,Mid-Western
Baglung,Dhawalagiri,Hill,HAIL STORM,Western Region,SISAKHANI,10/19/77,Gorkhapatra 1977-10-20Y-77N-176,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Tanahu,Gandaki,Hill,FIRE,Western Region,AANBUKHAIRENI,03/29/76,Gorkhapatra 1976-4-7 Y75 N332,1,0,0,0,36,0,0,72,0,0,0,100000.0,0,0,0.0,Western
Baglung,Dhawalagiri,Hill,HAIL STORM,Western Region,BATAKACHAUR,10/19/77,Gorkhapatra 1977-1-2Y-77N-176,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kavre,Bagmati,Hill,HAIL STORM,Central Region,,10/31/77,Gorkhapatra 1977-11-1Y-77N-178,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dang,Rapti,Terai,FIRE,Mid-Western Region,,04/02/76,Gorkhapatra 1976-4-7 Y75 N332,1,0,0,0,61,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dang,Rapti,Terai,HAIL STORM,Mid-Western Region,TULSIPUR_MUNICIPALIT,10/05/77,Gorkhapatra 1977-11-06Y-77N-183,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Nawalparasi,Lumbini,Terai,HAIL STORM,Western Region,NAYA_BELHANI,11/05/77,Gorkhapatra 1977-11-06Y-77N-183,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Kathmandu,Bagmati,Hill,THUNDERSTORM,Central Region,BAJRAYOGINI,04/24/77,Gorkhapatra 1977-4-25Y-76N-342,1,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sunsari,Kosi,Terai,FIRE,Eastern Region,,04/01/76,Gorkhapatra 1976-4-9 Y75 N334,1,0,0,0,60,0,0,114,0,0,0,70000.0,0,0,0.0,Eastern
Sindhupalchok,Bagmati,Mountain,HAIL STORM,Central Region,,11/06/77,Gorkhapatra 1977-11-1Y-08N-185,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Gulmi,Lumbini,Hill,FIRE,Western Region,BADAGAN,04/24/77,Gorkhapatra 1977-4-25Y-76N-342,1,0,0,0,1,0,0,0,0,0,0,4000.0,0,0,0.0,Western
Syangja,Gandaki,Hill,FIRE,Western Region,SETI DOBHAN,11/12/77,Gorkhapatra 1977-11-17Y-77N-193,1,0,0,0,23,0,0,0,0,0,0,250000.0,0,0,0.0,Western
Tanahu,Gandaki,Hill,FIRE,Western Region,VYAS_NP_(DAMAULI),04/24/77,Gorkhapatra 1977-4-25Y-76N-342,1,0,0,0,1,0,0,0,0,0,0,15000.0,0,0,0.0,Western
Panchthar,Mechi,Hill,FIRE,Eastern Region,PHIDIM,04/09/76,Gorkhapatra 1976-4-9 Y75 N334,1,0,0,0,8,0,0,0,0,0,0,1000000.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,Rangeli,11/25/77,Gorkhapatra 1977-11-28Y-77N-203,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sindhupalchok,Bagmati,Mountain,STORM,Central Region,Chautara,04/25/77,Gorkhapatra 1977-4-26Y-76N-343,1,0,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FIRE,Eastern Region,JUROPANI,12/06/77,Gorkhapatra 1977-12-07Y-77N-212,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,EPIDEMIC,Central Region,Janakpur Municipality,04/04/76,Gorkhapatra 1976-4-10 Y75 N335,1,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Bara,Narayani,Terai,HAIL STORM,Central Region,SIMHASANI,04/24/77,Gorkhapatra 1977-4-27Y-76N-344,1,0,6,0,0,45,0,0,0,0,0,0.0,0,0,0.0,Central
Sarlahi,Janakpur,Terai,FIRE,Central Region,MURTIYA,04/08/76,Gorkhapatra 1976-4-12 Y75 N337,1,0,0,0,5,0,0,0,0,0,0,5000.0,0,0,0.0,Central
Taplejung,Mechi,Mountain,FIRE,Eastern Region,PHUNGLING,04/12/76,Gorkhapatra 1976-4-15 Y75 N339,1,0,0,0,1,0,0,0,0,0,0,15000.0,0,0,0.0,Eastern
Dolakha,Janakpur,Mountain,HAIL STORM,Central Region,Bigu,04/29/77,Gorkhapatra 1977-4-30Y-76N-347,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sindhupalchok,Bagmati,Mountain,FOREST FIRE,Central Region,Tatopani,12/12/77,Gorkhapatra 1977-12-13Y-77N-218,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Dhanusa,Janakpur,Terai,FIRE,Central Region,Janakpur Municipality,12/13/77,Gorkhapatra 1977-12-14Y-77N-219,1,1,0,0,3,0,0,0,0,0,0,8000.0,0,0,0.0,Central
Dang,Rapti,Terai,FIRE,Mid-Western Region,SONPUR,04/30/77,Gorkhapatra 1977-5-01Y-76N-348,1,0,0,0,49,0,0,290,0,0,0,150000.0,0,0,0.0,Mid-Western
Dolakha,Janakpur,Mountain,LANDSLIDE,Central Region,,04/16/76,Gorkhapatra 1976-4-17 Y75 N341,1,0,12,2,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Morang,Kosi,Terai,FIRE,Eastern Region,Biratnagar Municipality,12/22/77,Gorkhapatra 1977-12-24Y-77N-229,1,0,0,0,0,1,0,0,0,0,0,40000.0,0,0,0.0,Eastern
Mahottari,Janakpur,Terai,FIRE,Central Region,Dhamaura,12/23/77,Gorkhapatra 1977-12-25Y-77N-230,1,0,0,0,20,0,0,60,0,0,0,0.0,0,0,0.0,Central
Makwanpur,Narayani,Hill,SNOW STORM,Central Region,DAMAN,12/27/77,Gorkhapatra 1977-12-31Y-77N-236,1,0,0,0,0,0,0,400,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,SNOW STORM,Central Region,,12/25/77,Gorkhapatra 1978-01-01Y-77N-237,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sindhuli,Janakpur,Hill,THUNDERSTORM,Central Region,Bhadrakali,04/28/77,Gorkhapatra 1977-5-02Y-76N-349,1,1,0,0,19,0,0,0,0,0,0,200000.0,0,0,0.0,Central
Solukhumbu,Sagarmatha,Mountain,HAIL STORM,Eastern Region,Garma,04/22/77,Gorkhapatra 1977-5-04Y-76N-351,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Gulmi,Lumbini,Hill,FIRE,Western Region,MUSIKOT,05/03/77,Gorkhapatra 1977-5-04Y-76N-351,1,0,0,0,2,0,0,0,0,0,0,25000.0,0,0,0.0,Western
Nawalparasi,Lumbini,Terai,FIRE,Western Region,RAMPURVA,04/12/76,Gorkhapatra 1976-4-18 Y75 N342,1,0,0,0,200,0,0,0,0,0,0,700000.0,0,0,0.0,Western
Nawalparasi,Lumbini,Terai,FIRE,Western Region,,04/12/76,Gorkhapatra 1976-4-18 Y75 N342,1,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0.0,Western
Solukhumbu,Sagarmatha,Mountain,SNOW STORM,Eastern Region,Salleri,01/01/78,Gorkapatra 1978-1-2 Y-77 N-238,1,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Tanahu,Gandaki,Hill,FIRE,Western Region,,04/07/76,Gorkhapatra 1976-4-18 Y75 N342,1,1,0,0,1,0,0,0,0,0,0,4500.0,0,0,0.0,Western
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,KANCHANPUR,04/07/76,Gorkhapatra 1976-4-18 Y75 N342,1,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,,04/15/76,Gorkhapatra 1976-4-18 Y75 N342,1,0,0,0,16,0,0,0,0,0,0,40000.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,,04/15/76,Gorkhapatra 1976-4-18 Y75 N342,1,0,0,0,17,0,0,0,0,0,0,80000.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,,01/16/78,Gorkhapatra 1978-1-20 Y-77 N-256,1,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,Amardaha,04/15/76,Gorkhapatra 1976-4-18 Y75 N342,1,0,0,0,100,0,0,0,0,0,0,100000.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,,04/10/76,Gorkhapatra 1976-4-18 Y75 N342,1,0,0,0,200,0,0,1200,0,0,0,100000.0,0,0,0.0,Eastern
