district,Zone,Geographical Region,Disaster,region,village,Date,Source,Data Cards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses USD,Losses Local,Education centers,Hospitals,Damages in crops Ha.,Region
Solukhumbu,Sagarmatha,Mountain,LANDSLIDE,Eastern Region,Sotang,08/22/93,Gorkhapatra 1993-8-28Y-93N-115,1.0,1,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Solukhumbu,Sagarmatha,Mountain,LANDSLIDE,Eastern Region,Bhankanje,08/22/93,Gorkhapatra 1993-8-28Y-93N-115,1.0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,PLAGUE,Eastern Region,,08/28/93,Gorkhapatra 1993-8-29Y-93N-116,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,30000.0,Eastern
Saptari,Sagarmatha,Terai,THUNDERSTORM,Eastern Region,KATAIYA,08/28/93,Gorkhapatra 1993-8-31Y-93N-118,1.0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kavre,Bagmati,Hill,FLOOD,Central Region,CHALA GANESTHAN,08/11/93,Kantipur1993-8-20Y-1N-182,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kavre,Bagmati,Hill,FLOOD,Central Region,POKHARI NARANSTHAN,08/11/93,Kantipur1993-8-20Y-1N-182,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Morang,Kosi,Terai,EPIDEMIC,Eastern Region,Biratnagar Municipality,08/19/93,Kantipur1993-8-20Y-1N-182,1.0,0,0,0,0,0,0,38,0,0,0,0.0,0,0,0.0,Eastern
Sindhupalchok,Bagmati,Mountain,LANDSLIDE,Central Region,Pantan,08/03/93,Kantipur1993-8-22Y-1N-184,1.0,0,0,0,6,0,0,571,0,0,0,0.0,0,0,15.0,Central
Dailekh,Bheri,Hill,EPIDEMIC,Mid-Western Region,KUSAPANI,08/23/93,Kantipur1993-8-24Y-1N-186,1.0,2,0,0,0,0,0,20,0,0,0,0.0,0,0,0.0,Mid-Western
Dailekh,Bheri,Hill,EPIDEMIC,Mid-Western Region,GOGANPANI,08/23/93,Kantipur1993-8-24Y-1N-186,1.0,2,0,0,0,0,0,30,0,0,0,0.0,0,0,0.0,Mid-Western
Rolpa,Rapti,Hill,EPIDEMIC,Mid-Western Region,JAMKOT,08/23/93,Kantipur1993-8-24Y-1N-186,1.0,2,0,0,0,0,0,110,0,0,0,0.0,0,0,0.0,Mid-Western
Jumla,Karnali,Mountain,EPIDEMIC,Mid-Western Region,,08/23/93,Kantipur1993-8-24Y-1N-186,1.0,1,0,0,0,0,0,85,0,0,0,0.0,0,0,0.0,Mid-Western
Banke,Bheri,Terai,EPIDEMIC,Mid-Western Region,,08/23/93,Kantipur1993-8-24Y-1N-186,1.0,3,0,0,0,0,0,166,0,0,0,0.0,0,0,0.0,Mid-Western
Surkhet,Bheri,Hill,EPIDEMIC,Mid-Western Region,,08/23/93,Kantipur1993-8-24Y-1N-186,1.0,2,0,0,0,0,0,632,0,0,0,0.0,0,0,0.0,Mid-Western
Jajarkot,Bheri,Hill,EPIDEMIC,Mid-Western Region,,08/23/93,Kantipur1993-8-24Y-1N-186,1.0,3,0,0,0,0,0,35,0,0,0,0.0,0,0,0.0,Mid-Western
Jajarkot,Bheri,Hill,LANDSLIDE,Mid-Western Region,Nayakwada,08/06/93,Kantipur1993-8-26Y-1N-188,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Jajarkot,Bheri,Hill,LANDSLIDE,Mid-Western Region,Bhagawati Tol,08/06/93,Kantipur1993-8-26Y-1N-188,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,29.0,Mid-Western
Dadeldhura,Mahakali,Hill,HAIL STORM,Far Western Region,JOGBUDA,03/26/93,Gorkhapatra 1993-3-7Y-92N-321,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Dadeldhura,Mahakali,Hill,HAIL STORM,Far Western Region,SAMEJEE,03/26/93,Gorkhapatra 1993-3-7Y-92N-321,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Bhojpur,Kosi,Hill,EPIDEMIC,Eastern Region,DOBHANE,04/01/93,Gorkhapatra 1993-4-2Y-92N-322,1.0,12,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Dhanusa,Janakpur,Terai,FIRE,Central Region,Janakpur Municipality,03/31/93,Gorkhapatra 1993-4-3Y-92N-323,1.0,0,0,0,1,1,0,0,0,0,0,100000.0,0,0,0.0,Central
Rasuwa,Bagmati,Mountain,FIRE,Central Region,Golgung,03/30/93,Gorkhapatra 1993-4-3Y-92N-323,1.0,0,0,0,3,0,0,0,0,0,0,150000.0,0,0,0.0,Central
Jhapa,Mechi,Terai,FIRE,Eastern Region,PRITHIVINAGAR,04/02/93,Gorkhapatra 1993-4-5Y-92N-325,1.0,0,0,0,1,0,0,0,0,0,0,1125000.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,FIRE,Eastern Region,MAHARANIJHORA,03/30/93,Gorkhapatra 1993-4-5Y-92N-325,1.0,0,0,0,1,0,0,0,0,0,0,46000.0,0,0,0.0,Eastern
Myagdi,Dhawalagiri,Hill,PLAGUE,Western Region,PULACHAUR,04/05/93,Gorkhapatra 1993-4-6Y-92N-326,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Makwanpur,Narayani,Hill,HAIL STORM,Central Region,HARNAMADI,03/28/93,Gorkhapatra 1993-4-6Y-92N-325,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Makwanpur,Narayani,Hill,HAIL STORM,Central Region,CHURIMAI,03/28/93,Gorkhapatra 1993-4-5Y-92N-325,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
